trade_date,month_bucket,symbol,is_seed_session,target_label,predicted_label,board_lockout_active,open_to_5m,open_to_15m,open_to_60m,close_loc_15m
20251128,2025-11,002465,False,none,allowed_preheat_full_add,False,0.00673401,0.00589226,0.01515152,0.61538462
20251128,2025-11,003009,False,none,allowed_preheat_probe_add,False,0.01606492,-0.00049685,-0.02567075,0.31034483
20251128,2025-11,300045,False,none,allowed_preheat_probe_add,False,0.05222171,0.03893724,0.04168575,0.5862069
20251128,2025-11,300342,False,none,allowed_preheat_probe_add,False,0.04635056,0.0319659,0.04581779,0.50847458
20251128,2025-11,600118,False,none,allowed_preheat_full_add,False,0.0087657,0.01824212,0.02463871,0.97560976
20251128,2025-11,600879,False,none,allowed_preheat_full_add,False,0.01498127,0.01685393,0.02996255,0.80769231
20251128,2025-11,601698,False,none,allowed_preheat_full_add,False,0.0073278,0.00537372,0.00879336,0.66666667
20251128,2025-11,688066,False,none,allowed_preheat_probe_add,False,0.03984962,0.02969925,0.04699248,0.52317881
20251128,2025-11,688523,True,allowed_preheat_probe_add,allowed_preheat_full_add,False,0.01944444,0.06419753,0.08580247,0.84242424
20251128,2025-11,688568,False,none,allowed_preheat_full_add,False,0.01546267,0.02053636,0.03309978,0.70247934
20251201,2025-12,000738,False,none,allowed_preheat_probe_add,False,0.0005291,0.0026455,0.0026455,0.47368421
20251201,2025-12,002085,False,none,allowed_preheat_probe_add,False,-0.00123916,0.00061958,-0.00247831,0.76923077
20251201,2025-12,002465,False,none,allowed_preheat_full_add,False,0.0049505,0.00907591,0.00577558,0.83333333
20251201,2025-12,003009,False,none,allowed_preheat_probe_add,False,0.01194228,0.01625477,0.02089899,0.57309942
20251201,2025-12,300045,False,none,allowed_preheat_full_add,False,0.0,0.02401747,0.02183406,0.93506494
20251201,2025-12,300342,False,none,allowed_preheat_full_add,False,0.00666325,0.02460277,0.01896463,0.96428571
20251201,2025-12,600118,False,none,allowed_preheat_full_add,False,0.00662252,0.00525234,-0.00662252,0.67777778
20251201,2025-12,600879,False,none,allowed_preheat_full_add,False,0.00977778,0.01422222,0.00355556,0.72222222
20251201,2025-12,601698,False,none,allowed_preheat_full_add,False,0.00952381,0.02190476,0.01190476,0.97916667
20251201,2025-12,688066,False,none,allowed_preheat_full_add,False,0.02989428,0.05760117,0.06379876,0.92
20251201,2025-12,688523,False,none,allowed_preheat_full_add,False,0.08710526,0.10394737,0.11947368,0.99246231
20251201,2025-12,688568,True,allowed_preheat_probe_add,allowed_preheat_full_add,False,0.02095672,0.02300683,0.01252847,0.69178082
20251202,2025-12,000738,False,none,allowed_preheat_probe_add,False,-0.00211528,-0.00528821,-0.00105764,0.14285714
20251202,2025-12,002085,False,none,allowed_preheat_probe_add,False,-0.00743494,-0.00557621,-0.00805452,0.30769231
20251202,2025-12,002465,False,none,allowed_preheat_probe_add,False,-0.00327869,-0.00655738,-0.00081967,0.15384615
20251202,2025-12,003009,False,none,allowed_preheat_probe_add,False,0.01148637,-0.01131493,0.05006,0.0
20251202,2025-12,300045,False,none,allowed_preheat_probe_add,False,-0.0025974,-0.01082251,0.0008658,0.08333333
20251202,2025-12,300342,False,none,allowed_preheat_probe_add,False,0.00763747,0.00101833,0.01782077,0.16216216
20251202,2025-12,600118,False,none,allowed_preheat_probe_add,False,-0.00629371,-0.01142191,0.0011655,0.20987654
20251202,2025-12,600879,False,none,allowed_preheat_probe_add,False,0.00178571,0.00267857,0.03303571,0.22222222
20251202,2025-12,601698,False,none,allowed_preheat_probe_add,False,-0.00047214,-0.00566572,0.00188857,0.2
20251202,2025-12,688568,True,allowed_preheat_probe_add,allowed_preheat_full_add,False,0.00022722,0.01226994,0.01454215,0.88617886
20251203,2025-12,000738,False,none,allowed_preheat_probe_add,False,-0.00212993,-0.00798722,-0.01064963,0.05263158
20251203,2025-12,002085,False,none,allowed_preheat_probe_add,False,-0.00062267,-0.00684932,-0.01618929,0.16666667
20251203,2025-12,002465,False,none,allowed_preheat_probe_add,False,-0.00729335,-0.01215559,-0.02188006,0.16666667
20251203,2025-12,688523,False,none,allowed_preheat_probe_add,False,0.00416341,-0.00338277,-0.02992454,0.29370629
20251203,2025-12,688568,False,none,allowed_preheat_probe_add,False,-0.00558659,-0.01407821,-0.02592179,0.0
20251204,2025-12,000738,True,allowed_preheat_probe_add,allowed_preheat_probe_add,False,0.00431732,0.00377766,0.0156503,0.46666667
20251204,2025-12,002085,False,none,allowed_preheat_probe_add,False,0.001287,-0.00514801,-0.0045045,0.04545455
20251204,2025-12,002465,False,none,allowed_preheat_probe_add,False,0.01415487,0.00832639,0.01498751,0.5
20251204,2025-12,003009,False,none,allowed_preheat_probe_add,False,0.01655172,0.01137931,0.03206897,0.42331288
20251204,2025-12,300045,False,none,allowed_preheat_probe_add,False,0.00909918,-0.00864422,0.01273885,0.02040816
20251204,2025-12,300342,True,allowed_preheat_probe_add,allowed_preheat_probe_add,False,0.01946721,0.00922131,0.06147541,0.33898305
20251204,2025-12,600118,False,none,allowed_preheat_full_add,False,0.01903367,0.01732552,0.09126403,0.60683761
20251204,2025-12,600879,False,none,allowed_preheat_full_add,False,0.07053571,0.06607143,0.11339286,0.83333333
20251204,2025-12,601698,False,none,allowed_preheat_probe_add,False,0.01218324,0.00974659,0.03898635,0.6
20251204,2025-12,688066,True,allowed_preheat_probe_add,allowed_preheat_probe_add,False,-0.00219298,-0.0003655,0.0372807,0.50515464
20251204,2025-12,688523,False,none,allowed_preheat_full_add,False,0.11405836,0.09708223,0.1801061,0.69056604
20251204,2025-12,688568,False,none,allowed_preheat_full_add,False,0.00599078,0.00599078,0.01797235,0.66666667
20251205,2025-12,000738,False,none,allowed_preheat_probe_add,False,-0.00748263,-0.00641368,0.00267237,0.4
20251205,2025-12,002085,False,none,allowed_preheat_probe_add,False,-0.00322997,-0.00193798,0.00710594,0.7
20251205,2025-12,002465,False,none,allowed_preheat_probe_add,False,-0.00892133,-0.00405515,-0.00162206,0.625
20251205,2025-12,003009,False,none,allowed_preheat_full_add,False,-0.00218855,0.03350168,0.02255892,0.82229965
20251205,2025-12,300045,False,none,allowed_preheat_full_add,False,0.00927152,0.01633554,0.02339956,0.7
20251205,2025-12,300342,True,allowed_preheat_probe_add,allowed_preheat_probe_add,False,-0.0196926,-0.00576369,-0.01777137,0.72580645
20251205,2025-12,600118,False,none,allowed_preheat_full_add,False,-0.0119125,0.00823045,0.01927659,0.69863014
20251205,2025-12,600879,True,allowed_preheat_probe_add,allowed_preheat_full_add,False,-0.00249792,0.00999167,0.01332223,0.75
20251205,2025-12,601698,True,allowed_preheat_probe_add,allowed_preheat_probe_add,False,-0.00422535,0.00422535,0.01643192,0.64864865
20251205,2025-12,688066,True,allowed_preheat_probe_add,allowed_preheat_full_add,False,-0.00472727,0.012,0.03163636,0.72727273
20251205,2025-12,688568,False,none,allowed_preheat_full_add,False,0.00386539,0.01568895,0.01591633,0.75652174
20251208,2025-12,000738,False,none,allowed_preheat_full_add,False,0.00939948,0.0078329,0.01044386,0.65217391
20251208,2025-12,002085,False,none,allowed_preheat_full_add,False,0.00440252,0.00566038,0.00188679,0.69230769
20251208,2025-12,002465,True,allowed_preheat_full_add,allowed_preheat_full_add,False,-0.00311526,0.00778816,0.00856698,0.95652174
20251208,2025-12,003009,True,allowed_preheat_full_add,allowed_preheat_probe_add,False,-0.0034375,0.004375,0.00703125,0.83636364
20251208,2025-12,300045,False,none,allowed_preheat_full_add,False,0.01121262,0.02159468,0.02284053,0.86666667
20251208,2025-12,300342,False,none,allowed_preheat_full_add,False,0.0959596,0.10009183,0.05555556,0.86153846
20251208,2025-12,600118,False,none,allowed_preheat_full_add,False,0.01189516,0.01754032,0.04616935,0.97905759
20251208,2025-12,600879,True,allowed_preheat_full_add,allowed_preheat_full_add,False,0.01466049,0.03395062,0.05401235,0.92307692
20251208,2025-12,601698,True,allowed_preheat_full_add,allowed_preheat_full_add,False,0.01390135,0.01928251,0.02197309,0.90740741
20251208,2025-12,688066,False,none,allowed_preheat_full_add,False,0.02124743,0.03735435,0.01336532,0.97321429
20251208,2025-12,688523,True,allowed_preheat_full_add,allowed_preheat_full_add,False,-0.00958904,0.0152968,0.0,0.99541284
20251208,2025-12,688568,False,none,allowed_preheat_full_add,False,0.01895425,0.02265795,0.01721133,0.95488722
20251209,2025-12,000738,False,none,allowed_preheat_full_add,False,0.00211416,0.01004228,0.00369979,0.82608696
20251209,2025-12,002085,False,none,allowed_preheat_probe_add,False,-0.00063412,0.00317058,-0.00063412,0.90909091
20251209,2025-12,002465,False,none,allowed_preheat_full_add,False,0.00318218,0.00875099,-0.0071599,0.76470588
20251209,2025-12,003009,False,none,allowed_preheat_probe_add,False,0.0168691,0.01990553,0.00219298,0.52212389
20251209,2025-12,300045,True,allowed_preheat_full_add,allowed_preheat_full_add,False,0.00417362,0.02170284,0.0033389,0.85897436
20251209,2025-12,300342,False,none,allowed_preheat_full_add,False,0.01520572,0.03354204,0.00223614,0.72115385
20251209,2025-12,600118,True,allowed_preheat_full_add,allowed_preheat_full_add,False,0.00641158,0.01716649,-0.00496381,0.68595041
20251209,2025-12,600879,False,none,allowed_preheat_full_add,False,0.02076923,0.02769231,0.0,0.72
20251209,2025-12,601698,False,none,allowed_preheat_full_add,False,0.00637233,0.01319982,-0.00500683,0.77777778
20251209,2025-12,688066,False,none,allowed_preheat_probe_add,False,0.04168114,0.0267454,-0.0097256,0.42307692
20251209,2025-12,688523,False,none,allowed_preheat_full_add,False,0.02395062,0.03209877,0.00197531,0.65656566
20251209,2025-12,688568,False,none,allowed_preheat_probe_add,False,0.00155659,0.0,-0.01912386,0.43055556
20251210,2025-12,000738,False,none,allowed_preheat_full_add,False,0.00263158,0.01315789,0.01947368,0.83333333
20251210,2025-12,002085,False,none,allowed_preheat_probe_add,False,-0.00578406,-0.00257069,0.00449871,0.58333333
20251210,2025-12,002465,True,allowed_preheat_full_add,allowed_preheat_probe_add,False,-0.00464037,-0.00386698,0.00386698,0.26315789
20251210,2025-12,003009,False,none,allowed_preheat_probe_add,False,0.01088,0.00128,0.00976,0.33142857
20251210,2025-12,300045,False,none,allowed_preheat_probe_add,False,-0.00246914,-0.00205761,0.0037037,0.22727273
20251210,2025-12,300342,False,none,allowed_preheat_probe_add,False,0.01227273,0.02045455,0.035,0.41284404
20251210,2025-12,600118,False,none,allowed_preheat_probe_add,False,0.00333333,0.003125,0.05583333,0.24822695
20251210,2025-12,600879,True,allowed_preheat_full_add,allowed_preheat_probe_add,False,0.00992366,0.00839695,0.03358779,0.28205128
20251210,2025-12,601698,False,none,allowed_preheat_probe_add,False,-0.0036513,-0.00456413,0.01369238,0.15555556
20251210,2025-12,688066,False,none,allowed_preheat_probe_add,False,-0.00536097,-0.00536097,0.0192995,0.38271605
20251210,2025-12,688523,False,none,allowed_preheat_probe_add,False,0.01048689,0.01972534,0.02222222,0.57446809
20251210,2025-12,688568,False,none,allowed_preheat_probe_add,False,0.02386795,0.02386795,0.04438992,0.58737864
20251211,2025-12,000738,False,none,allowed_preheat_full_add,False,0.00103199,0.00567595,-0.00257998,0.82608696
20251211,2025-12,002085,False,none,allowed_preheat_probe_add,False,-0.00317662,0.00127065,-0.00190597,0.8
20251211,2025-12,002465,False,none,allowed_preheat_full_add,False,0.01654135,0.03082707,0.00676692,0.70689655
20251211,2025-12,300045,False,none,allowed_preheat_full_add,False,-0.00361736,0.00522508,0.00482315,0.88709677
20251211,2025-12,300342,True,allowed_preheat_full_add,allowed_preheat_full_add,False,0.00263505,0.01493193,0.0153711,0.93975904
20251211,2025-12,600118,False,none,allowed_preheat_full_add,False,0.01771117,0.04437524,0.02666407,0.76586433
20251211,2025-12,600879,False,none,allowed_preheat_full_add,False,-0.01098901,0.00512821,0.01978022,0.62962963
20251211,2025-12,601698,False,none,allowed_preheat_full_add,False,0.00473526,0.01420577,0.00817908,0.63793103
20251211,2025-12,688066,False,none,allowed_preheat_probe_add,False,-0.01149826,0.00313589,-0.0087108,0.72222222
20251211,2025-12,688568,False,none,allowed_preheat_probe_add,False,-0.00318066,0.00296862,0.00318066,0.76190476
20251212,2025-12,000738,False,none,allowed_preheat_probe_add,False,0.00259202,0.00362882,0.00984966,0.69565217
20251212,2025-12,002085,False,none,allowed_preheat_probe_add,False,0.0,-0.00192802,0.00578406,0.38461538
20251212,2025-12,002465,False,none,allowed_preheat_probe_add,False,0.00073529,-0.00955882,-0.00955882,0.30952381
20251212,2025-12,003009,False,none,allowed_preheat_probe_add,False,0.00048364,-0.01064001,0.00967274,0.25531915
20251212,2025-12,300045,False,none,allowed_preheat_probe_add,False,0.0122499,0.00489996,0.01265823,0.37878788
20251212,2025-12,300342,False,none,allowed_preheat_probe_add,False,0.07284483,0.04913793,0.06767241,0.57407407
20251212,2025-12,600118,False,none,allowed_preheat_probe_add,False,0.00323194,-0.01026616,0.02661597,0.025
20251212,2025-12,600879,False,none,allowed_preheat_probe_add,False,0.00724638,-0.00724638,0.0615942,0.25
20251212,2025-12,601698,False,none,allowed_preheat_probe_add,False,-0.00043122,-0.00689953,0.00948685,0.18518519
20251212,2025-12,688066,False,none,allowed_preheat_probe_add,False,0.01811847,-0.00278746,0.01393728,0.14492754
20251212,2025-12,688523,False,none,allowed_preheat_probe_add,False,0.09923664,0.0610687,0.10610687,0.59405941
20251212,2025-12,688568,False,none,allowed_preheat_probe_add,False,0.01286106,-0.01054185,0.00463841,0.03846154
20251215,2025-12,000738,False,none,allowed_preheat_probe_add,False,0.00566135,-0.00566135,0.00463201,0.2972973
20251215,2025-12,002085,False,none,allowed_preheat_probe_add,False,-0.00191693,-0.00319489,-0.00447284,0.42857143
20251215,2025-12,003009,False,none,allowed_preheat_probe_add,False,0.00833333,-0.00333333,0.02,0.55696203
20251215,2025-12,300045,False,none,allowed_preheat_full_add,False,0.01334445,0.01125938,0.02835696,0.9
20251215,2025-12,300342,False,none,allowed_preheat_probe_add,False,0.01791667,-0.00625,0.01958333,0.52258065
20251215,2025-12,600118,False,none,allowed_preheat_full_add,False,0.01360153,0.02164751,0.0454023,0.92165899
20251215,2025-12,600879,False,none,allowed_preheat_full_add,False,0.03082192,0.02260274,0.0739726,0.68831169
20251215,2025-12,601698,False,none,allowed_preheat_full_add,False,0.02064119,0.02064119,0.02722881,0.94
20251215,2025-12,688066,False,none,allowed_preheat_full_add,False,0.02714286,0.01785714,0.06821429,0.65277778
20251215,2025-12,688523,False,none,allowed_preheat_probe_add,False,0.00651163,0.00232558,-0.00651163,0.77456647
20251215,2025-12,688568,False,none,allowed_preheat_probe_add,False,0.01751794,0.00590967,0.02870409,0.48507463
20251216,2025-12,300342,False,none,allowed_preheat_full_add,False,-0.03150912,0.09079602,0.06177446,0.94842407
20251216,2025-12,600879,False,none,allowed_preheat_probe_add,False,-0.02241066,-0.01332526,0.04542701,0.54022989
20251216,2025-12,601698,False,none,allowed_preheat_probe_add,False,-0.01447368,-0.00657895,-0.00526316,0.67346939
20251217,2025-12,000738,False,none,allowed_preheat_probe_add,False,0.01174068,-0.00153139,-0.0245023,0.17647059
20251217,2025-12,002085,False,none,allowed_preheat_probe_add,False,0.00201207,0.00268276,-0.01140174,0.53333333
20251217,2025-12,002465,False,none,allowed_preheat_probe_add,False,0.00692308,-0.00230769,-0.02076923,0.2173913
20251217,2025-12,300045,False,none,allowed_preheat_probe_add,False,0.0203666,0.00692464,-0.01181263,0.38043478
20251217,2025-12,300342,False,none,allowed_preheat_probe_add,False,0.06511628,0.01550388,-0.00193798,0.18181818
20251217,2025-12,600118,False,none,allowed_preheat_probe_add,False,0.02735849,0.00716981,-0.01433962,0.30569948
20251217,2025-12,600879,False,none,allowed_preheat_probe_add,False,-0.00225225,-0.01013514,-0.05461712,0.71428571
20251217,2025-12,601698,False,none,allowed_preheat_probe_add,False,0.01506276,0.00167364,0.02887029,0.23611111
20251217,2025-12,688066,True,allowed_preheat_full_add,allowed_preheat_probe_add,False,0.01226551,-0.00829726,-0.0494228,0.1372549
20251217,2025-12,688523,False,none,allowed_preheat_probe_add,False,0.00025132,-0.01432521,-0.02915305,0.03521127
20251217,2025-12,688568,False,none,allowed_preheat_probe_add,False,0.01393189,0.00663423,-0.01304732,0.35714286
20251218,2025-12,000738,True,allowed_preheat_full_add,allowed_preheat_probe_add,False,0.00155844,0.00727273,0.0161039,0.56666667
20251218,2025-12,002085,False,none,allowed_preheat_full_add,False,0.0,0.00604027,0.01275168,0.66666667
20251218,2025-12,002465,False,none,allowed_preheat_full_add,False,-0.00078802,0.01260835,0.04334121,0.6875
20251218,2025-12,003009,False,none,allowed_preheat_full_add,False,0.01032525,0.01497161,0.02546894,0.70103093
20251218,2025-12,300045,False,none,allowed_preheat_full_add,False,0.00784476,0.02188274,0.05615194,0.67032967
20251218,2025-12,300342,False,none,allowed_preheat_full_add,False,0.04153605,0.13283699,0.18338558,0.89920424
20251218,2025-12,600118,False,none,allowed_preheat_full_add,False,0.00683242,0.02505219,0.04213323,0.69777778
20251218,2025-12,600879,False,none,allowed_preheat_full_add,False,0.00413467,0.0218547,0.06497342,0.63157895
20251218,2025-12,601698,False,none,allowed_preheat_probe_add,False,-0.0075188,0.0037594,0.04177109,0.65
20251218,2025-12,688066,False,none,allowed_preheat_full_add,False,0.00804598,0.03180077,0.06436782,0.664
20251218,2025-12,688523,False,none,allowed_preheat_full_add,False,0.01627066,0.04209711,0.10485537,0.91847826
20251218,2025-12,688568,False,none,allowed_preheat_full_add,False,0.00811542,0.02254283,0.08205591,0.70921986
20251219,2025-12,000738,True,allowed_preheat_full_add,allowed_preheat_full_add,False,0.02486048,0.02739726,0.02232369,0.93103448
20251219,2025-12,002085,True,allowed_preheat_full_add,allowed_preheat_full_add,False,0.01407507,0.01675603,0.0227882,0.96153846
20251219,2025-12,002465,False,none,allowed_preheat_probe_add,False,0.00990854,0.00838415,0.0007622,0.39285714
20251219,2025-12,003009,False,none,allowed_preheat_full_add,False,0.04457627,0.0559322,0.04525424,0.73509934
20251219,2025-12,300045,False,none,allowed_preheat_probe_add,False,0.02057776,0.01543332,-0.00435299,0.41584158
20251219,2025-12,300342,False,none,allowed_preheat_probe_add,False,0.0,-0.01300479,-0.03969884,0.04
20251219,2025-12,600118,False,none,allowed_preheat_full_add,False,0.02530973,0.03504425,0.04902655,0.86086957
20251219,2025-12,600879,False,none,allowed_preheat_probe_add,False,0.016,0.01828571,0.00457143,0.52238806
20251219,2025-12,601698,False,none,allowed_preheat_full_add,False,0.02122449,0.02122449,0.00653061,0.76470588
20251219,2025-12,688066,False,none,allowed_preheat_probe_add,False,0.02059249,0.01481214,-0.01336705,0.46086957
20251219,2025-12,688568,False,none,allowed_preheat_probe_add,False,0.01342282,0.01105409,-0.01440979,0.40186916
20251222,2025-12,000738,False,none,allowed_preheat_probe_add,False,-0.01674641,-0.01052632,-0.01913876,0.38636364
20251222,2025-12,002085,True,allowed_preheat_full_add,allowed_preheat_full_add,False,0.0071708,0.0136897,0.0071708,1.0
20251222,2025-12,002465,False,none,allowed_preheat_probe_add,False,-0.00451807,0.0,0.00376506,0.54545455
20251222,2025-12,003009,False,none,allowed_preheat_probe_add,False,-0.01535018,0.00079949,0.00719539,0.84615385
20251222,2025-12,300045,False,none,allowed_preheat_probe_add,False,0.00778816,0.01090343,-0.00272586,0.32335329
20251222,2025-12,300342,False,none,allowed_preheat_probe_add,False,-0.03728814,-0.01423729,0.01627119,0.6440678
20251222,2025-12,600118,False,none,allowed_preheat_probe_add,False,-0.01652893,-0.00413223,0.03917355,0.45408163
20251222,2025-12,601698,False,none,allowed_preheat_probe_add,False,-0.01201442,0.00040048,0.00760913,0.58571429
20251222,2025-12,688066,False,none,allowed_preheat_probe_add,False,-0.00897666,-0.00897666,-0.00610413,0.24285714
20251222,2025-12,688523,False,none,allowed_preheat_probe_add,False,-0.01623529,-0.00329412,0.00023529,0.61983471
20251222,2025-12,688568,False,none,allowed_preheat_probe_add,False,-0.0134,-0.0096,-0.0072,0.26168224
20251223,2025-12,000738,False,none,allowed_preheat_full_add,False,-0.00836614,0.00688976,0.00738189,1.0
20251223,2025-12,002085,False,none,allowed_preheat_probe_add,False,-0.00578035,-0.00899165,-0.01348748,0.17647059
20251223,2025-12,002465,False,none,allowed_preheat_probe_add,False,-0.01275319,-0.0060015,0.00450113,0.55882353
20251223,2025-12,003009,False,none,allowed_preheat_full_add,False,-0.01264,0.01344,0.01152,1.0
20251223,2025-12,300045,False,none,allowed_preheat_full_add,False,-0.01496063,0.00669291,-0.01259843,0.87254902
20251223,2025-12,600118,False,none,allowed_preheat_full_add,False,-0.02442099,0.03623759,0.00992595,1.0
20251223,2025-12,600879,False,none,allowed_preheat_probe_add,False,-0.0203252,-0.014518,-0.02439024,0.36206897
20251223,2025-12,688523,False,none,allowed_preheat_probe_add,False,-0.01848296,-0.00024004,-0.02352376,0.68468468
20251223,2025-12,688568,False,none,allowed_preheat_probe_add,False,-0.0178,-0.0064,-0.0194,0.73972603
20251224,2025-12,000738,False,none,allowed_preheat_full_add,False,0.00201005,0.00603015,0.01758794,0.60869565
20251224,2025-12,002085,False,none,allowed_preheat_full_add,False,0.00196721,0.00590164,0.00918033,0.73684211
20251224,2025-12,002465,False,none,allowed_preheat_probe_add,False,0.00232019,0.00232019,0.02861562,0.35714286
20251224,2025-12,003009,False,none,allowed_preheat_full_add,False,0.01143847,0.01681109,0.04090121,0.60248447
20251224,2025-12,300045,False,none,allowed_preheat_full_add,False,-0.0049896,0.01081081,0.04989605,0.74137931
20251224,2025-12,300342,False,none,allowed_preheat_full_add,False,0.0312,0.038,0.172,0.82608696
20251224,2025-12,600118,False,none,allowed_preheat_full_add,False,0.01285567,0.02845389,0.08519026,0.84263959
20251224,2025-12,600879,False,none,allowed_preheat_full_add,False,0.02580645,0.02451613,0.06451613,0.63333333
20251224,2025-12,601698,False,none,allowed_preheat_full_add,False,0.00603188,0.01335631,0.03877639,0.775
20251224,2025-12,688066,False,none,allowed_preheat_full_add,False,-0.00233827,0.0066251,0.0335152,0.62790698
20251224,2025-12,688523,False,none,allowed_preheat_full_add,False,0.01491756,0.01936666,0.05103376,0.66666667
20251224,2025-12,688568,False,none,allowed_preheat_probe_add,False,-0.0012766,-0.00170213,0.01382979,0.29411765
20251225,2025-12,000738,False,none,allowed_preheat_probe_add,False,0.01810176,0.01516634,0.04207436,0.59322034
20251225,2025-12,002085,False,none,allowed_preheat_probe_add,False,0.0045425,0.00389358,0.01232966,0.61538462
20251225,2025-12,002465,False,none,allowed_preheat_full_add,False,0.00445765,0.01114413,0.01485884,0.84615385
20251225,2025-12,003009,False,none,allowed_preheat_full_add,False,0.01830443,0.0687219,0.1009955,0.97840173
20251225,2025-12,300045,False,none,allowed_preheat_full_add,False,0.01190476,0.01865079,0.03650794,0.71830986
20251225,2025-12,300342,False,none,allowed_preheat_full_add,False,0.01492063,0.02761905,0.01555556,0.62142857
20251225,2025-12,600118,False,none,allowed_preheat_full_add,False,0.03774981,0.04293116,0.0373057,0.91131498
20251225,2025-12,600879,False,none,allowed_preheat_full_add,False,0.01555955,0.02932376,0.07899461,0.77777778
20251225,2025-12,601698,False,none,allowed_preheat_full_add,False,0.01711491,0.02322738,0.02770986,0.79775281
20251225,2025-12,688066,False,none,allowed_preheat_full_add,False,0.02194245,0.02877698,0.03165468,0.82905983
20251225,2025-12,688523,False,none,allowed_preheat_full_add,False,0.01690701,0.04152163,0.04276479,0.78695652
20251225,2025-12,688568,False,none,allowed_preheat_full_add,False,0.02613566,0.02509853,0.03339556,0.70114943
20251226,2025-12,000738,False,none,allowed_preheat_probe_add,False,-0.00142518,-0.00190024,0.00522565,0.63636364
20251226,2025-12,002085,False,none,allowed_preheat_probe_add,False,0.00314465,0.00188679,0.00062893,0.54545455
20251226,2025-12,002465,False,none,allowed_preheat_full_add,False,0.00876552,0.00949598,0.0182615,0.85
20251226,2025-12,003009,False,none,allowed_preheat_full_add,False,0.02931311,0.04258422,0.05177191,1.0
